timestamp,SN,counter,time,lat,lon,alt,vSpeed,eSpeed,nSpeed,sats,temp,rh,battery,rssi
2026-01-03T23:07:26.079910,1, 531, 1767478045, 0, 0, -17000, 0, 0, 0, 0, 5577, 115, 22, -59.00
2026-01-03T23:07:27.068551,1, 532, 1767478046, 0, 0, -17000, 0, 0, 0, 0, 5577, 114, 22, -61.00
2026-01-03T23:07:28.071096,1, 533, 1767478047, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -61.00
2026-01-03T23:07:29.074121,1, 534, 1767478048, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -62.00
2026-01-03T23:07:30.078552,1, 535, 1767478049, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -62.00
2026-01-03T23:07:31.074215,1, 536, 1767478050, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -61.00
2026-01-03T23:07:32.077444,1, 537, 1767478051, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -62.00
2026-01-03T23:07:33.078446,1, 538, 1767478052, 0, 0, -17000, 0, 0, 0, 0, 5627, 115, 22, -61.00
2026-01-03T23:07:34.077473,1, 539, 1767478053, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:07:35.072213,1, 540, 1767478054, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -60.00
2026-01-03T23:07:36.081573,1, 541, 1767478055, 0, 0, -17000, 0, 0, 0, 0, 5577, 114, 22, -60.00
2026-01-03T23:07:37.074147,1, 542, 1767478056, 0, 0, -17000, 0, 0, 0, 0, 5577, 115, 22, -60.00
2026-01-03T23:07:38.078518,1, 543, 1767478057, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:07:39.072477,1, 544, 1767478058, 0, 0, -17000, 0, 0, 0, 0, 5567, 114, 22, -61.00
2026-01-03T23:07:40.089489,1, 545, 1767478059, 0, 0, -17000, 0, 0, 0, 0, 5567, 115, 22, -61.00
2026-01-03T23:07:41.074161,1, 546, 1767478060, 0, 0, -17000, 0, 0, 0, 0, 5577, 114, 22, -61.00
2026-01-03T23:07:42.075066,1, 547, 1767478061, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -60.00
2026-01-03T23:07:43.082214,1, 548, 1767478062, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -60.00
2026-01-03T23:07:44.075614,1, 549, 1767478063, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -60.00
2026-01-03T23:07:45.072679,1, 550, 1767478064, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -61.00
2026-01-03T23:07:46.071564,1, 551, 1767478065, 0, 0, -17000, 0, 0, 0, 0, 5607, 114, 22, -60.00
2026-01-03T23:07:47.083242,1, 552, 1767478066, 0, 0, -17000, 0, 0, 0, 0, 5607, 114, 22, -61.00
2026-01-03T23:07:48.070624,1, 553, 1767478067, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -61.00
2026-01-03T23:07:49.072129,1, 554, 1767478068, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -62.00
2026-01-03T23:07:50.078328,1, 555, 1767478069, 0, 0, -17000, 0, 0, 0, 0, 5567, 113, 22, -62.00
2026-01-03T23:07:51.069970,1, 556, 1767478070, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -62.00
2026-01-03T23:07:52.075672,1, 557, 1767478071, 0, 0, -17000, 0, 0, 0, 0, 5607, 114, 22, -60.00
2026-01-03T23:07:53.068737,1, 558, 1767478072, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -61.00
2026-01-03T23:07:54.071925,1, 559, 1767478073, 0, 0, -17000, 0, 0, 0, 0, 5617, 115, 22, -60.00
2026-01-03T23:07:55.073496,1, 560, 1767478074, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -61.00
2026-01-03T23:07:56.074690,1, 561, 1767478075, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -61.00
2026-01-03T23:07:57.069657,1, 562, 1767478076, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -61.00
