timestamp,serial_number,packet_counter,unix_time,lat,lon,alt_m,vspeed_ms,espeed_ms,nspeed_ms,satellites,temp_c,rh_percent,battery_v,rssi_dbm,pressure_hpa,dewpoint_c,mixing_ratio,theta,theta_e
2026-01-03T23:07:26.079910,1,531,1767478045,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.5,0.28470588235294114,-59,1034.0,8.944138034946029,6.958564815913391,287.8127592040736,305.50310649655887
2026-01-03T23:07:27.068551,1,532,1767478046,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.0,0.28470588235294114,-61,1034.0,8.81466787702034,6.8973845668840745,287.8127592040736,305.3429825036875
2026-01-03T23:07:28.071096,1,533,1767478047,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.5,0.28470588235294114,-61,1034.0,9.002633586999293,6.986406663117342,287.8746644058167,305.6377943605229
2026-01-03T23:07:29.074121,1,534,1767478048,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.5,0.28470588235294114,-62,1034.0,9.002633586999293,6.986406663117342,287.8746644058167,305.6377943605229
2026-01-03T23:07:30.078552,1,535,1767478049,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.5,0.28470588235294114,-62,1034.0,9.002633586999293,6.986406663117342,287.8746644058167,305.6377943605229
2026-01-03T23:07:31.074215,1,536,1767478050,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.0,0.28470588235294114,-61,1034.0,8.873103346260711,6.924978931208969,287.8746644058167,305.4769865126892
2026-01-03T23:07:32.077444,1,537,1767478051,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.0,0.28470588235294114,-62,1034.0,8.873103346260711,6.924978931208969,287.8746644058167,305.4769865126892
2026-01-03T23:07:33.078446,1,538,1767478052,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.584375,57.5,0.28470588235294114,-61,1034.0,9.090375201714794,7.028355583377545,287.9675222084313,305.84034293963475
2026-01-03T23:07:34.077473,1,539,1767478053,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.0,0.28470588235294114,-60,1034.0,8.873103346260711,6.924978931208969,287.8746644058167,305.4769865126892
2026-01-03T23:07:35.072213,1,540,1767478054,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,57.5,0.28470588235294114,-60,1034.0,8.97338592519874,6.972473355565726,287.84371180494514,305.5704160585886
2026-01-03T23:07:36.081573,1,541,1767478055,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.0,0.28470588235294114,-60,1034.0,8.81466787702034,6.8973845668840745,287.8127592040736,305.3429825036875
2026-01-03T23:07:37.074147,1,542,1767478056,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.5,0.28470588235294114,-60,1034.0,8.944138034946029,6.958564815913391,287.8127592040736,305.50310649655887
2026-01-03T23:07:38.078518,1,543,1767478057,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.0,0.28470588235294114,-60,1034.0,8.873103346260711,6.924978931208969,287.8746644058167,305.4769865126892
2026-01-03T23:07:39.072477,1,544,1767478058,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,57.0,0.28470588235294114,-61,1034.0,8.785449794847088,6.883624159713927,287.781806603202,305.2760824446828
2026-01-03T23:07:40.089489,1,545,1767478059,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,57.5,0.28470588235294114,-61,1034.0,8.914889916238497,6.944681005222066,287.781806603202,305.4358655513867
2026-01-03T23:07:41.074161,1,546,1767478060,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.0,0.28470588235294114,-61,1034.0,8.81466787702034,6.8973845668840745,287.8127592040736,305.3429825036875
