timestamp,SN,counter,time,lat,lon,alt,vSpeed,eSpeed,nSpeed,sats,temp,rh,battery,rssi
2026-01-03T22:46:07.035360,1, 1, 1615075204, 0, 0, -17000, 0, 0, 0, 0, 5859, 115, 25, -40.00
2026-01-03T22:46:09.031967,1, 3, 1615075206, 0, 0, -17000, 0, 0, 0, 0, 5890, 118, 25, -40.00
2026-01-03T22:46:10.030678,1, 4, 1615075207, 0, 0, -17000, 0, 0, 0, 0, 5910, 124, 25, -39.00
2026-01-03T22:46:11.033343,1, 5, 1615075208, 0, 0, -17000, 0, 0, 0, 0, 5910, 133, 24, -39.00
2026-01-03T22:46:12.032007,1, 6, 1615075209, 0, 0, -17000, 0, 0, 0, 0, 5940, 123, 24, -39.00
2026-01-03T22:46:13.030054,1, 7, 1615075210, 0, 0, -17000, 0, 0, 0, 0, 5960, 120, 25, -39.00
2026-01-03T22:46:14.029138,1, 8, 1615075211, 0, 0, -17000, 0, 0, 0, 0, 5910, 122, 25, -39.00
2026-01-03T22:46:15.042453,1, 9, 1615075212, 0, 0, -17000, 0, 0, 0, 0, 5900, 119, 25, -39.00
2026-01-03T22:46:16.034618,1, 10, 1615075213, 0, 0, -17000, 0, 0, 0, 0, 5890, 116, 25, -38.00
2026-01-03T22:46:17.038183,1, 11, 1615075214, 0, 0, -17000, 0, 0, 0, 0, 5890, 113, 24, -39.00
2026-01-03T22:46:18.035586,1, 12, 1615075215, 0, 0, -17000, 0, 0, 0, 0, 5900, 116, 24, -39.00
2026-01-03T22:46:19.042702,1, 13, 1615075216, 0, 0, -17000, 0, 0, 0, 0, 5900, 126, 24, -39.00
2026-01-03T22:46:20.043047,1, 14, 1615075217, 0, 0, -17000, 0, 0, 0, 0, 5920, 124, 24, -38.00
2026-01-03T22:46:21.048556,1, 15, 1615075218, 0, 0, -17000, 0, 0, 0, 0, 5930, 116, 24, -39.00
2026-01-03T22:46:22.037654,1, 16, 1615075219, 0, 0, -17000, 0, 0, 0, 0, 5930, 123, 24, -39.00
2026-01-03T22:46:23.042722,1, 17, 1615075220, 0, 0, -17000, 0, 0, 0, 0, 5920, 115, 24, -39.00
2026-01-03T22:46:24.041035,1, 18, 1615075221, 0, 0, -17000, 0, 0, 0, 0, 5900, 112, 24, -38.00
2026-01-03T22:46:25.036209,1, 19, 1615075222, 0, 0, -17000, 0, 0, 0, 0, 5880, 112, 24, -39.00
2026-01-03T22:46:26.039626,1, 20, 1615075223, 0, 0, -17000, 0, 0, 0, 0, 5880, 111, 24, -39.00
2026-01-03T22:46:27.035300,1, 21, 1615075224, 0, 0, -17000, 0, 0, 0, 0, 5829, 113, 24, -39.00
2026-01-03T22:46:28.040491,1, 22, 1615075225, 0, 0, -17000, 0, 0, 0, 0, 5819, 114, 24, -38.00
2026-01-03T22:46:29.035629,1, 23, 1615075226, 0, 0, -17000, 0, 0, 0, 0, 5819, 118, 24, -53.00
2026-01-03T22:46:30.030301,1, 24, 1615075227, 0, 0, -17000, 0, 0, 0, 0, 5880, 114, 24, -44.00
2026-01-03T22:46:31.033631,1, 25, 1615075228, 0, 0, -17000, 0, 0, 0, 0, 5970, 113, 24, -46.00
2026-01-03T22:46:32.033884,1, 26, 1615075229, 0, 0, -17000, 0, 0, 0, 0, 5970, 112, 24, -47.00
2026-01-03T22:46:33.027598,1, 27, 1615075230, 0, 0, -17000, 0, 0, 0, 0, 6021, 111, 24, -50.00
2026-01-03T22:46:34.031643,1, 28, 1615075231, 0, 0, -17000, 0, 0, 0, 0, 6071, 110, 24, -51.00
2026-01-03T22:46:35.028017,1, 29, 1615075232, 0, 0, -17000, 0, 0, 0, 0, 6122, 111, 24, -50.00
2026-01-03T22:46:36.047582,1, 30, 1615075233, 0, 0, -17000, 0, 0, 0, 0, 6122, 107, 24, -48.00
