timestamp,serial_number,packet_counter,unix_time,lat,lon,alt_m,vspeed_ms,espeed_ms,nspeed_ms,satellites,temp_c,rh_percent,battery_v,rssi_dbm,pressure_hpa,dewpoint_c,mixing_ratio,theta,theta_e
2026-01-03T23:34:54.075068,1,2179,1767479693,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.80625,58.0,0.2717647058823529,-65,1034.0,9.426863874921807,7.191234161556526,288.18728567461926,306.48662148636885
2026-01-03T23:34:55.076278,1,2180,1767479694,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.775,57.5,0.2717647058823529,-66,1034.0,9.268776811320674,7.114344619863836,288.1563330737477,306.2541168898697
2026-01-03T23:34:56.075966,1,2181,1767479695,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.775,57.5,0.2717647058823529,-67,1034.0,9.268776811320674,7.114344619863836,288.1563330737477,306.2541168898697
2026-01-03T23:34:57.076437,1,2182,1767479696,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.7125,57.0,0.2717647058823529,-65,1034.0,9.080541777229135,7.023735141514566,288.09442787200464,305.954909587693
2026-01-03T23:34:58.078764,1,2183,1767479697,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.646875,58.0,0.2717647058823529,-65,1034.0,9.277557919486348,7.118508728852931,288.02942741017443,306.1383694671793
2026-01-03T23:34:59.082438,1,2184,1767479698,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.646875,57.5,0.2717647058823529,-64,1034.0,9.148868469313422,7.056446086065415,288.02942741017443,305.9757212913442
2026-01-03T23:35:00.075527,1,2185,1767479699,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.646875,58.0,0.2717647058823529,-63,1034.0,9.277557919486348,7.118508728852931,288.02942741017443,306.1383694671793
2026-01-03T23:35:01.070260,1,2186,1767479700,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.615625,57.5,0.2717647058823529,-63,1034.0,9.119621949733494,7.042388353012145,287.9984748093029,305.90799743621005
2026-01-03T23:35:02.074338,1,2187,1767479701,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.615625,57.0,0.2717647058823529,-64,1034.0,8.989971504394054,6.980462941485634,287.9984748093029,305.74581350787145
2026-01-03T23:35:03.074816,1,2188,1767479702,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.615625,57.5,0.2717647058823529,-62,1034.0,9.119621949733494,7.042388353012145,287.9984748093029,305.90799743621005
2026-01-03T23:35:04.068000,1,2189,1767479703,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.646875,57.5,0.2717647058823529,-63,1034.0,9.148868469313422,7.056446086065415,288.02942741017443,305.9757212913442
2026-01-03T23:35:05.081971,1,2190,1767479704,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.646875,58.0,0.2717647058823529,-62,1034.0,9.277557919486348,7.118508728852931,288.02942741017443,306.1383694671793
2026-01-03T23:35:06.073493,1,2191,1767479705,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.584375,58.0,0.2717647058823529,-63,1034.0,9.219004965467468,7.090168380768667,287.9675222084313,306.00229931426554
2026-01-03T23:35:07.074377,1,2192,1767479706,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.584375,58.0,0.2717647058823529,-64,1034.0,9.219004965467468,7.090168380768667,287.9675222084313,306.00229931426554
2026-01-03T23:35:08.070509,1,2193,1767479707,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.5,0.2717647058823529,-63,1034.0,9.002633586999293,6.986406663117342,287.8746644058167,305.6377943605229
2026-01-03T23:35:09.077134,1,2194,1767479708,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,58.5,0.2717647058823529,-62,1034.0,9.229433082667581,7.0951169719841145,287.84371180494514,305.89169417040176
2026-01-03T23:35:10.076366,1,2195,1767479709,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.490625,57.5,0.2717647058823529,-65,1034.0,9.002633586999293,6.986406663117342,287.8746644058167,305.6377943605229
2026-01-03T23:35:11.081896,1,2196,1767479710,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.2717647058823529,-64,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
2026-01-03T23:35:12.074657,1,2197,1767479711,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,58.0,0.2717647058823529,-65,1034.0,9.01113470309808,6.990370494851046,287.7477587422433,305.52150272174396
2026-01-03T23:35:13.071399,1,2198,1767479712,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,58.0,0.2717647058823529,-63,1034.0,9.101896354870123,7.033789185774706,287.84371180494514,305.7309972525094
2026-01-03T23:35:14.072054,1,2199,1767479713,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.2717647058823529,-63,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
