timestamp,SN,counter,time,lat,lon,alt,vSpeed,eSpeed,nSpeed,sats,temp,rh,battery,rssi
2026-01-03T23:06:24.067182,1, 469, 1767477983, 0, 0, -17000, 0, 0, 0, 0, 5607, 114, 22, -61.00
2026-01-03T23:06:25.074880,1, 470, 1767477984, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -60.00
2026-01-03T23:06:26.080001,1, 471, 1767477985, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -59.00
2026-01-03T23:06:27.071387,1, 472, 1767477986, 0, 0, -17000, 0, 0, 0, 0, 5607, 114, 22, -60.00
2026-01-03T23:06:28.076940,1, 473, 1767477987, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -59.00
2026-01-03T23:06:29.076165,1, 474, 1767477988, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:30.068173,1, 475, 1767477989, 0, 0, -17000, 0, 0, 0, 0, 5617, 115, 22, -59.00
2026-01-03T23:06:31.072336,1, 476, 1767477990, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -58.00
2026-01-03T23:06:32.071202,1, 477, 1767477991, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:33.078415,1, 478, 1767477992, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:34.070453,1, 479, 1767477993, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:35.073952,1, 480, 1767477994, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:36.079444,1, 481, 1767477995, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:37.078861,1, 482, 1767477996, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:38.074537,1, 483, 1767477997, 0, 0, -17000, 0, 0, 0, 0, 5587, 113, 22, -60.00
2026-01-03T23:06:39.079237,1, 484, 1767477998, 0, 0, -17000, 0, 0, 0, 0, 5577, 115, 22, -60.00
2026-01-03T23:06:40.079398,1, 485, 1767477999, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -60.00
2026-01-03T23:06:41.073734,1, 486, 1767478000, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -61.00
2026-01-03T23:06:42.079731,1, 487, 1767478001, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -61.00
2026-01-03T23:06:43.080419,1, 488, 1767478002, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -61.00
2026-01-03T23:06:44.074247,1, 489, 1767478003, 0, 0, -17000, 0, 0, 0, 0, 5577, 114, 22, -61.00
2026-01-03T23:06:45.071719,1, 490, 1767478004, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -61.00
2026-01-03T23:06:46.073437,1, 491, 1767478005, 0, 0, -17000, 0, 0, 0, 0, 5567, 116, 22, -61.00
2026-01-03T23:06:47.089703,1, 492, 1767478006, 0, 0, -17000, 0, 0, 0, 0, 5567, 115, 22, -61.00
2026-01-03T23:06:48.071714,1, 493, 1767478007, 0, 0, -17000, 0, 0, 0, 0, 5587, 114, 22, -61.00
2026-01-03T23:06:49.078808,1, 494, 1767478008, 0, 0, -17000, 0, 0, 0, 0, 5577, 115, 22, -61.00
2026-01-03T23:06:50.066999,1, 495, 1767478009, 0, 0, -17000, 0, 0, 0, 0, 5587, 115, 22, -59.00
2026-01-03T23:06:51.075393,1, 496, 1767478010, 0, 0, -17000, 0, 0, 0, 0, 5587, 113, 22, -60.00
2026-01-03T23:06:52.075541,1, 497, 1767478011, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -61.00
2026-01-03T23:06:53.079697,1, 498, 1767478012, 0, 0, -17000, 0, 0, 0, 0, 5597, 114, 22, -60.00
2026-01-03T23:06:54.071823,1, 499, 1767478013, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -58.00
2026-01-03T23:06:55.073236,1, 500, 1767478014, 0, 0, -17000, 0, 0, 0, 0, 5597, 115, 22, -59.00
2026-01-03T23:06:56.071722,1, 501, 1767478015, 0, 0, -17000, 0, 0, 0, 0, 5567, 115, 22, -60.00
