timestamp,serial_number,packet_counter,unix_time,lat,lon,alt_m,vspeed_ms,espeed_ms,nspeed_ms,satellites,temp_c,rh_percent,battery_v,rssi_dbm,pressure_hpa,dewpoint_c,mixing_ratio,theta,theta_e
2026-01-03T23:09:35.083432,1,660,1767478174,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.2375,57.5,0.28470588235294114,-62,1034.0,8.765720957116612,6.874256800327684,287.62394833875715,305.0939995533208
2026-01-03T23:09:36.071241,1,661,1767478175,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.26875,57.0,0.28470588235294114,-61,1034.0,8.665653235423633,6.827461859867162,287.6549009396287,305.0024997619953
2026-01-03T23:09:37.076270,1,662,1767478176,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3,58.0,0.28470588235294114,-61,1034.0,8.952577650060789,6.962485356377234,287.68585354050026,305.3866973562437
2026-01-03T23:09:38.075672,1,663,1767478177,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3,58.0,0.28470588235294114,-60,1034.0,8.952577650060789,6.962485356377234,287.68585354050026,305.3866973562437
2026-01-03T23:09:39.071894,1,664,1767478178,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,57.5,0.28470588235294114,-59,1034.0,8.97338592519874,6.972473355565726,287.84371180494514,305.5704160585886
2026-01-03T23:09:40.081293,1,665,1767478179,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,57.0,0.28470588235294114,-59,1034.0,8.785449794847088,6.883624159713927,287.781806603202,305.2760824446828
2026-01-03T23:09:41.070406,1,666,1767478180,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,58.0,0.28470588235294114,-59,1034.0,9.043340698250082,7.005749707615046,287.781806603202,305.5957633427258
2026-01-03T23:09:42.073594,1,667,1767478181,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,56.5,0.28470588235294114,-60,1034.0,8.6228969834386,6.807606407697386,287.7477587422433,305.0432758264764
2026-01-03T23:09:43.083381,1,668,1767478182,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.28470588235294114,-60,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
2026-01-03T23:09:44.072881,1,669,1767478183,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.0,0.28470588235294114,-60,1034.0,8.753309636836287,6.868515967764843,287.7477587422433,305.2025706861061
2026-01-03T23:09:45.087626,1,670,1767478184,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,58.0,0.28470588235294114,-60,1034.0,9.01113470309808,6.990370494851046,287.7477587422433,305.52150272174396
2026-01-03T23:09:46.088295,1,671,1767478185,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.28470588235294114,-59,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
2026-01-03T23:09:47.067490,1,672,1767478186,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.33125,58.0,0.28470588235294114,-59,1034.0,8.981856289195743,6.976415509225166,287.7168061413718,305.45406557499643
2026-01-03T23:09:48.069611,1,673,1767478187,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.5,0.28470588235294114,-59,1034.0,8.944138034946029,6.958564815913391,287.8127592040736,305.50310649655887
2026-01-03T23:09:49.069465,1,674,1767478188,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,58.0,0.28470588235294114,-59,1034.0,9.07261863917238,7.019756969546311,287.8127592040736,305.66334564140476
2026-01-03T23:09:50.081019,1,675,1767478189,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.5,0.28470588235294114,-59,1034.0,8.944138034946029,6.958564815913391,287.8127592040736,305.50310649655887
2026-01-03T23:09:51.062151,1,676,1767478190,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,57.5,0.28470588235294114,-59,1034.0,8.914889916238497,6.944681005222066,287.781806603202,305.4358655513867
2026-01-03T23:09:52.068512,1,677,1767478191,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.428125,57.5,0.28470588235294114,-59,1034.0,8.944138034946029,6.958564815913391,287.8127592040736,305.50310649655887
2026-01-03T23:09:53.075927,1,678,1767478192,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,57.5,0.28470588235294114,-59,1034.0,8.97338592519874,6.972473355565726,287.84371180494514,305.5704160585886
2026-01-03T23:09:54.081439,1,679,1767478193,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.396875,57.5,0.28470588235294114,-58,1034.0,8.914889916238497,6.944681005222066,287.781806603202,305.4358655513867
2026-01-03T23:09:55.072268,1,680,1767478194,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3,57.0,0.28470588235294114,-59,1034.0,8.694872267607867,6.84112220345481,287.68585354050026,305.0691226029818
2026-01-03T23:09:56.070258,1,681,1767478195,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.33125,57.0,0.28470588235294114,-59,1034.0,8.724091068077833,6.854806893307069,287.7168061413718,305.13581287078335
2026-01-03T23:09:57.084298,1,682,1767478196,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.33125,57.5,0.28470588235294114,-59,1034.0,8.853468123320283,6.915605322633436,287.7168061413718,305.2948823683084
2026-01-03T23:09:58.070372,1,683,1767478197,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.28470588235294114,-60,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
2026-01-03T23:09:59.072428,1,684,1767478198,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.5,0.28470588235294114,-59,1034.0,8.882716721791674,6.929437329006052,287.7477587422433,305.36197961758876
2026-01-03T23:10:00.079231,1,685,1767478199,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.459375,57.5,0.28470588235294114,-59,1034.0,8.97338592519874,6.972473355565726,287.84371180494514,305.5704160585886
2026-01-03T23:10:01.090975,1,686,1767478200,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,58.0,0.28470588235294114,-60,1034.0,9.01113470309808,6.990370494851046,287.7477587422433,305.52150272174396
2026-01-03T23:10:02.075436,1,687,1767478201,0.0,0.0,-17.0,0.0,0.0,0.0,0,17.3625,57.0,0.28470588235294114,-60,1034.0,8.753309636836287,6.868515967764843,287.7477587422433,305.2025706861061
